"filename", "language", "Python", "JSON Lines", "JSON", "Markdown", "Ini", "JSON with Comments", "pip requirements", "comment", "blank", "total"
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_10.json", "JSON", 0, 0, -7948, 0, 0, 0, 0, 0, -1, -7949
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_11.json", "JSON", 0, 0, -7948, 0, 0, 0, 0, 0, -1, -7949
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_12.json", "JSON", 0, 0, -7948, 0, 0, 0, 0, 0, -1, -7949
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_13.json", "JSON", 0, 0, -7948, 0, 0, 0, 0, 0, -1, -7949
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_14.json", "JSON", 0, 0, -7948, 0, 0, 0, 0, 0, -1, -7949
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_15.json", "JSON", 0, 0, -7948, 0, 0, 0, 0, 0, -1, -7949
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_2.json", "JSON", 0, 0, -7795, 0, 0, 0, 0, 0, 0, -7795
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_3.json", "JSON", 0, 0, -7795, 0, 0, 0, 0, 0, 0, -7795
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_4.json", "JSON", 0, 0, -7981, 0, 0, 0, 0, 0, 0, -7981
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_5.json", "JSON", 0, 0, -7969, 0, 0, 0, 0, 0, -1, -7970
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_6.json", "JSON", 0, 0, -7964, 0, 0, 0, 0, 0, -1, -7965
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_7.json", "JSON", 0, 0, -7959, 0, 0, 0, 0, 0, -1, -7960
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_8.json", "JSON", 0, 0, -7954, 0, 0, 0, 0, 0, -1, -7955
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_165552\turns\turn_9.json", "JSON", 0, 0, -7948, 0, 0, 0, 0, 0, -1, -7949
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\designs\empire_0\QS_Escort-NW.json", "JSON", 0, 0, -120, 0, 0, 0, 0, 0, 0, -120
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\designs\empire_0\qs_escort.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, 0, -133
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\turns\turn_1.json", "JSON", 0, 0, -9299, 0, 0, 0, 0, 0, 0, -9299
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\turns\turn_2.json", "JSON", 0, 0, -9592, 0, 0, 0, 0, 0, 0, -9592
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\turns\turn_3.json", "JSON", 0, 0, -9772, 0, 0, 0, 0, 0, 0, -9772
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_181646\turns\turn_4.json", "JSON", 0, 0, -9928, 0, 0, 0, 0, 0, 0, -9928
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_182646\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_182646\designs\empire_0\qs_escort.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, 0, -133
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_182646\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_182646\turns\turn_1.json", "JSON", 0, 0, -9977, 0, 0, 0, 0, 0, 0, -9977
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_182646\turns\turn_2.json", "JSON", 0, 0, -10270, 0, 0, 0, 0, 0, 0, -10270
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_182646\turns\turn_3.json", "JSON", 0, 0, -10433, 0, 0, 0, 0, 0, -1, -10434
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_182646\turns\turn_4.json", "JSON", 0, 0, -10597, 0, 0, 0, 0, 0, 0, -10597
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\designs\empire_0\QS_Escort_2.json", "JSON", 0, 0, -146, 0, 0, 0, 0, 0, 0, -146
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\designs\empire_0\qs_escort.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, 0, -133
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_1.json", "JSON", 0, 0, -7919, 0, 0, 0, 0, 0, 0, -7919
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_10.json", "JSON", 0, 0, -8608, 0, 0, 0, 0, 0, -1, -8609
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_2.json", "JSON", 0, 0, -8212, 0, 0, 0, 0, 0, 0, -8212
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_3.json", "JSON", 0, 0, -8382, 0, 0, 0, 0, 0, 0, -8382
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_4.json", "JSON", 0, 0, -8432, 0, 0, 0, 0, 0, -1, -8433
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_5.json", "JSON", 0, 0, -8539, 0, 0, 0, 0, 0, 0, -8539
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_6.json", "JSON", 0, 0, -8720, 0, 0, 0, 0, 0, 0, -8720
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_7.json", "JSON", 0, 0, -8888, 0, 0, 0, 0, 0, 0, -8888
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_8.json", "JSON", 0, 0, -8888, 0, 0, 0, 0, 0, 0, -8888
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260121_183009\turns\turn_9.json", "JSON", 0, 0, -8595, 0, 0, 0, 0, 0, -1, -8596
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\designs\empire_0\QS_Escort_-_NB.json", "JSON", 0, 0, -137, 0, 0, 0, 0, 0, 0, -137
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\designs\empire_0\QS_Escort_-_NF.json", "JSON", 0, 0, -137, 0, 0, 0, 0, 0, 0, -137
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\designs\empire_0\QS_Escort_-_NW.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, 0, -133
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\designs\empire_0\qs_escort.json", "JSON", 0, 0, -150, 0, 0, 0, 0, 0, 0, -150
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_1.json", "JSON", 0, 0, -8660, 0, 0, 0, 0, 0, 0, -8660
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_2.json", "JSON", 0, 0, -8953, 0, 0, 0, 0, 0, 0, -8953
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_3.json", "JSON", 0, 0, -9135, 0, 0, 0, 0, 0, 0, -9135
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_4.json", "JSON", 0, 0, -9137, 0, 0, 0, 0, 0, 0, -9137
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_5.json", "JSON", 0, 0, -9130, 0, 0, 0, 0, 0, -1, -9131
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_6.json", "JSON", 0, 0, -9130, 0, 0, 0, 0, 0, -1, -9131
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_7.json", "JSON", 0, 0, -9131, 0, 0, 0, 0, 0, -1, -9132
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260122_192116\turns\turn_8.json", "JSON", 0, 0, -9135, 0, 0, 0, 0, 0, 0, -9135
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_172446\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_172446\designs\empire_0\qs_escort.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, -1, -134
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_172446\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_172446\turns\turn_1.json", "JSON", 0, 0, -9265, 0, 0, 0, 0, 0, 0, -9265
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\designs\empire_0\QS_Escort_BB.json", "JSON", 0, 0, -150, 0, 0, 0, 0, 0, 0, -150
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\designs\empire_0\qs_escort.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, 0, -133
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_1.json", "JSON", 0, 0, -7993, 0, 0, 0, 0, 0, 0, -7993
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_10.json", "JSON", 0, 0, -8799, 0, 0, 0, 0, 0, -1, -8800
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_11.json", "JSON", 0, 0, -8862, 0, 0, 0, 0, 0, -1, -8863
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_2.json", "JSON", 0, 0, -7993, 0, 0, 0, 0, 0, 0, -7993
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_3.json", "JSON", 0, 0, -8286, 0, 0, 0, 0, 0, 0, -8286
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_4.json", "JSON", 0, 0, -8286, 0, 0, 0, 0, 0, 0, -8286
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_5.json", "JSON", 0, 0, -8467, 0, 0, 0, 0, 0, 0, -8467
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_6.json", "JSON", 0, 0, -8644, 0, 0, 0, 0, 0, 0, -8644
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_7.json", "JSON", 0, 0, -8810, 0, 0, 0, 0, 0, 0, -8810
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_8.json", "JSON", 0, 0, -8983, 0, 0, 0, 0, 0, 0, -8983
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_184114\turns\turn_9.json", "JSON", 0, 0, -8798, 0, 0, 0, 0, 0, -1, -8799
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\designs\empire_0\QS_Escort_-_NB.json", "JSON", 0, 0, -137, 0, 0, 0, 0, 0, 0, -137
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\designs\empire_0\QS_Escort_-_NW.json", "JSON", 0, 0, -120, 0, 0, 0, 0, 0, 0, -120
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\designs\empire_0\qs_escort.json", "JSON", 0, 0, -150, 0, 0, 0, 0, 0, 0, -150
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_1.json", "JSON", 0, 0, -9450, 0, 0, 0, 0, 0, 0, -9450
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_10.json", "JSON", 0, 0, -9921, 0, 0, 0, 0, 0, -1, -9922
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_11.json", "JSON", 0, 0, -10249, 0, 0, 0, 0, 0, 0, -10249
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_2.json", "JSON", 0, 0, -9743, 0, 0, 0, 0, 0, 0, -9743
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_3.json", "JSON", 0, 0, -9936, 0, 0, 0, 0, 0, 0, -9936
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_4.json", "JSON", 0, 0, -10098, 0, 0, 0, 0, 0, 0, -10098
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_5.json", "JSON", 0, 0, -10242, 0, 0, 0, 0, 0, 0, -10242
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_6.json", "JSON", 0, 0, -10242, 0, 0, 0, 0, 0, 0, -10242
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_7.json", "JSON", 0, 0, -9920, 0, 0, 0, 0, 0, -1, -9921
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_8.json", "JSON", 0, 0, -9920, 0, 0, 0, 0, 0, -1, -9921
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_191959\turns\turn_9.json", "JSON", 0, 0, -9920, 0, 0, 0, 0, 0, -1, -9921
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_204407\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_204407\designs\empire_0\qs_escort.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, -1, -134
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_204407\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260123_204407\turns\turn_1.json", "JSON", 0, 0, -8327, 0, 0, 0, 0, 0, 0, -8327
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_032404\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_032404\designs\empire_0\qs_escort.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, -1, -134
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_032404\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_032404\turns\turn_1.json", "JSON", 0, 0, -8777, 0, 0, 0, 0, 0, 0, -8777
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_033914\designs\empire_0\qs_complex.json", "JSON", 0, 0, -290, 0, 0, 0, 0, 0, 0, -290
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_033914\designs\empire_0\qs_escort.json", "JSON", 0, 0, -137, 0, 0, 0, 0, 0, 0, -137
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_033914\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_033914\turns\turn_1.json", "JSON", 0, 0, -9268, 0, 0, 0, 0, 0, 0, -9268
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\designs\empire_0\QS_Escort-NB.json", "JSON", 0, 0, -137, 0, 0, 0, 0, 0, 0, -137
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\designs\empire_0\QS_Escort-NW.json", "JSON", 0, 0, -133, 0, 0, 0, 0, 0, 0, -133
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\designs\empire_0\qs_complex.json", "JSON", 0, 0, -286, 0, 0, 0, 0, 0, -1, -287
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\designs\empire_0\qs_escort.json", "JSON", 0, 0, -150, 0, 0, 0, 0, 0, 0, -150
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\save_metadata.json", "JSON", 0, 0, -13, 0, 0, 0, 0, 0, 0, -13
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_1.json", "JSON", 0, 0, -9374, 0, 0, 0, 0, 0, 0, -9374
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_10.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_11.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_12.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_13.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_14.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_15.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_16.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_17.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_18.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_19.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_2.json", "JSON", 0, 0, -9667, 0, 0, 0, 0, 0, 0, -9667
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_20.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_21.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_22.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_23.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_24.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_25.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_26.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_27.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_28.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_29.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_3.json", "JSON", 0, 0, -9860, 0, 0, 0, 0, 0, 0, -9860
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_30.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_31.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_32.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_33.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_34.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_35.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_36.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_37.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_38.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_39.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_4.json", "JSON", 0, 0, -9850, 0, 0, 0, 0, 0, -1, -9851
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_40.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_41.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_42.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_43.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_44.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_45.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_46.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_47.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_48.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_49.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_5.json", "JSON", 0, 0, -9851, 0, 0, 0, 0, 0, -1, -9852
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_50.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_51.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_52.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_53.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_54.json", "JSON", 0, 0, -9832, 0, 0, 0, 0, 0, -1, -9833
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_55.json", "JSON", 0, 0, -9996, 0, 0, 0, 0, 0, -1, -9997
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_56.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_57.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_58.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_59.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_6.json", "JSON", 0, 0, -9852, 0, 0, 0, 0, 0, -1, -9853
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_60.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_61.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_62.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_63.json", "JSON", 0, 0, -10005, 0, 0, 0, 0, 0, 0, -10005
"c:\Dev\Starship Battles\saves\Quickstart_1P_20260124_044714\turns\turn_7.json", "JSON", 0, 0, -9845, 0, 0, 0, 0, 0, -1, -9846
